loan,duration,poutcome,job,y
no,80,unknown,technician,no
no,104,unknown,technician,no
yes,1014,unknown,technician,no
no,232,unknown,services,no
no,160,unknown,blue-collar,no
no,87,unknown,management,no
yes,248,unknown,blue-collar,no
yes,166,unknown,management,no
no,109,unknown,blue-collar,no
no,243,unknown,services,no
no,102,success,management,no
no,71,unknown,blue-collar,no
yes,76,unknown,admin.,no
no,60,unknown,management,no
yes,739,failure,unemployed,no
no,242,unknown,technician,no
no,165,unknown,self-employed,no
no,221,other,management,no
no,214,unknown,management,no
no,144,unknown,services,no
no,70,unknown,blue-collar,no
no,182,failure,blue-collar,no
no,303,unknown,housemaid,no
no,18,failure,admin.,no
no,220,unknown,admin.,no
yes,423,unknown,blue-collar,no
no,275,unknown,blue-collar,no
yes,482,failure,blue-collar,no
no,168,unknown,blue-collar,no
yes,139,unknown,blue-collar,no
yes,414,unknown,blue-collar,no
no,338,unknown,technician,no
no,112,unknown,admin.,no
no,216,unknown,technician,no
no,561,unknown,management,no
no,154,failure,services,no
no,329,unknown,blue-collar,no
no,194,unknown,management,no
no,61,unknown,self-employed,no
no,81,unknown,student,no
yes,518,unknown,admin.,no
yes,444,unknown,technician,no
no,74,unknown,technician,no
no,176,unknown,blue-collar,no
no,179,unknown,management,no
no,492,unknown,admin.,no
no,314,unknown,blue-collar,no
no,192,unknown,admin.,no
no,93,unknown,management,no
no,158,unknown,management,no
no,162,failure,management,no
no,1185,other,management,no
yes,400,unknown,admin.,no
no,139,unknown,retired,no
no,294,unknown,entrepreneur,no
no,215,unknown,blue-collar,no
yes,72,unknown,admin.,no
yes,407,unknown,services,no
no,222,unknown,blue-collar,no
no,63,failure,admin.,no
no,139,failure,blue-collar,no
no,79,success,management,no
no,157,unknown,entrepreneur,no
no,134,unknown,entrepreneur,no
no,91,unknown,management,no
no,231,unknown,entrepreneur,no
no,88,unknown,blue-collar,no
no,118,unknown,management,no
no,90,failure,services,no
no,21,unknown,management,no
yes,165,unknown,blue-collar,no
yes,40,unknown,housemaid,no
no,316,unknown,management,no
yes,157,unknown,management,no
no,154,unknown,housemaid,no
yes,210,unknown,blue-collar,no
no,869,unknown,self-employed,no
no,318,unknown,entrepreneur,no
no,367,other,blue-collar,no
no,307,unknown,services,no
no,12,unknown,admin.,no
no,214,unknown,technician,no
no,115,unknown,services,no
no,143,unknown,blue-collar,no
no,385,failure,technician,no
no,340,unknown,admin.,no
no,75,unknown,student,no
no,172,failure,admin.,no
yes,135,unknown,admin.,no
yes,535,unknown,management,no
yes,125,unknown,management,no
no,160,unknown,blue-collar,no
no,68,unknown,technician,no
no,83,unknown,management,no
no,396,unknown,entrepreneur,no
no,16,other,admin.,no
no,267,unknown,self-employed,no
no,221,unknown,self-employed,no
yes,419,unknown,management,no
no,305,unknown,admin.,no
no,113,unknown,blue-collar,no
no,92,unknown,admin.,no
no,296,failure,blue-collar,no
no,171,unknown,blue-collar,no
no,166,unknown,technician,no
no,97,unknown,self-employed,no
no,155,unknown,services,no
yes,182,unknown,blue-collar,no
no,15,unknown,technician,no
no,124,unknown,technician,no
no,113,unknown,retired,no
no,119,failure,entrepreneur,no
no,77,other,admin.,no
no,446,unknown,admin.,no
yes,107,unknown,blue-collar,no
no,133,unknown,blue-collar,no
yes,11,unknown,management,no
no,219,unknown,management,no
yes,541,other,services,no
no,444,unknown,blue-collar,no
no,103,unknown,services,no
no,636,unknown,services,no
no,271,unknown,management,no
no,203,unknown,admin.,no
no,72,unknown,blue-collar,no
no,154,unknown,services,no
no,359,unknown,blue-collar,no
no,248,unknown,management,no
no,36,unknown,management,no
no,205,unknown,entrepreneur,no
no,391,unknown,management,no
no,281,unknown,management,no
no,140,unknown,technician,no
no,485,unknown,blue-collar,no
yes,1212,unknown,technician,no
no,320,unknown,technician,no
no,75,failure,technician,no
no,122,failure,student,no
yes,355,unknown,self-employed,no
no,121,unknown,services,no
no,460,failure,technician,no
yes,323,unknown,housemaid,no
no,112,unknown,management,no
no,85,unknown,admin.,no
no,109,unknown,services,no
no,107,unknown,blue-collar,no
no,79,unknown,blue-collar,no
no,11,failure,management,no
no,378,unknown,management,no
no,60,unknown,admin.,no
no,169,unknown,blue-collar,no
no,170,unknown,management,no
no,59,failure,admin.,no
no,155,unknown,retired,no
no,446,unknown,management,no
no,113,unknown,entrepreneur,no
no,431,unknown,technician,no
no,430,failure,admin.,no
no,353,unknown,admin.,no
yes,59,unknown,housemaid,no
no,424,unknown,admin.,no
no,82,unknown,blue-collar,no
no,115,unknown,housemaid,no
no,221,unknown,blue-collar,no
no,69,unknown,blue-collar,no
no,190,unknown,technician,no
no,106,unknown,blue-collar,no
no,67,unknown,technician,no
yes,230,unknown,management,no
yes,123,unknown,blue-collar,no
no,345,unknown,management,no
no,160,success,management,no
no,295,other,entrepreneur,no
no,128,unknown,blue-collar,no
no,55,unknown,technician,no
no,130,unknown,technician,no
no,230,unknown,services,no
yes,71,unknown,technician,no
no,46,unknown,admin.,no
no,171,unknown,technician,no
no,336,unknown,retired,no
no,38,unknown,unemployed,no
no,41,unknown,admin.,no
yes,126,unknown,blue-collar,no
no,102,other,admin.,no
yes,159,unknown,technician,no
no,120,unknown,admin.,no
no,255,failure,blue-collar,no
no,155,unknown,blue-collar,no
no,103,unknown,technician,no
no,128,failure,blue-collar,no
no,250,unknown,services,no
no,87,unknown,management,no
yes,715,unknown,services,no
no,154,unknown,blue-collar,no
yes,124,other,admin.,no
no,100,unknown,technician,no
yes,91,unknown,management,no
no,339,unknown,services,no
no,120,unknown,management,no
no,128,unknown,technician,no
no,75,unknown,management,no
no,183,unknown,management,no
no,130,unknown,management,no
no,491,unknown,self-employed,no
no,357,unknown,unemployed,no
no,121,unknown,admin.,no
no,87,failure,technician,no
no,142,unknown,blue-collar,no
yes,91,unknown,admin.,no
no,182,failure,retired,no
no,134,unknown,services,no
no,214,unknown,management,no
no,154,unknown,services,no
no,175,unknown,technician,no
yes,108,unknown,technician,no
no,8,unknown,admin.,no
no,1259,failure,management,no
no,281,unknown,technician,no
no,171,failure,management,no
no,529,unknown,services,no
yes,4,unknown,admin.,no
no,90,failure,management,no
no,250,unknown,management,no
no,135,unknown,blue-collar,no
no,165,failure,blue-collar,no
no,451,unknown,services,no
no,190,unknown,student,no
yes,158,unknown,blue-collar,no
no,147,failure,technician,no
no,290,unknown,technician,no
no,94,unknown,admin.,no
yes,521,unknown,services,no
yes,467,unknown,technician,no
no,20,unknown,unknown,no
no,59,unknown,admin.,no
no,37,unknown,blue-collar,no
no,343,unknown,management,no
yes,170,unknown,blue-collar,no
no,57,unknown,technician,no
yes,238,unknown,management,no
no,141,unknown,blue-collar,no
yes,112,other,technician,no
no,75,unknown,technician,no
no,142,unknown,blue-collar,no
no,74,unknown,technician,no
no,348,unknown,management,no
no,428,unknown,services,no
no,269,unknown,management,no
no,92,failure,management,no
yes,76,unknown,blue-collar,no
no,465,unknown,blue-collar,no
no,184,unknown,blue-collar,no
yes,487,unknown,services,no
no,408,failure,blue-collar,no
no,134,unknown,entrepreneur,no
no,150,unknown,unemployed,no
no,179,unknown,technician,no
yes,467,unknown,admin.,no
yes,304,unknown,blue-collar,no
yes,211,unknown,services,no
no,168,unknown,services,no
no,267,other,services,no
no,378,unknown,admin.,no
no,20,failure,management,no
no,47,unknown,services,no
no,333,unknown,management,no
no,96,unknown,technician,no
no,228,unknown,services,no
no,243,unknown,technician,no
no,267,unknown,admin.,no
no,95,unknown,admin.,no
no,159,unknown,blue-collar,no
no,188,unknown,management,no
no,116,unknown,blue-collar,no
no,732,unknown,blue-collar,no
no,240,unknown,management,no
no,85,unknown,management,no
no,223,unknown,blue-collar,no
no,347,unknown,blue-collar,no
no,73,unknown,technician,no
no,43,unknown,management,no
no,127,unknown,management,no
no,145,unknown,technician,no
yes,142,unknown,admin.,no
no,340,unknown,services,no
no,231,unknown,self-employed,no
yes,16,failure,technician,no
no,259,failure,admin.,no
yes,348,unknown,management,no
no,301,failure,technician,no
no,60,unknown,retired,no
no,196,unknown,technician,no
no,119,unknown,technician,no
no,222,failure,technician,no
no,99,unknown,technician,no
no,67,unknown,management,no
no,167,unknown,management,no
yes,70,unknown,management,no
yes,236,unknown,self-employed,no
no,156,unknown,technician,no
no,145,unknown,management,no
no,8,failure,management,no
no,347,unknown,blue-collar,no
no,139,unknown,technician,no
no,96,success,student,no
no,53,unknown,self-employed,no
no,51,unknown,management,no
no,116,unknown,retired,no
yes,168,failure,technician,no
no,347,unknown,admin.,no
no,582,unknown,blue-collar,no
no,121,unknown,blue-collar,no
no,101,unknown,technician,no
no,90,other,technician,no
no,101,failure,admin.,no
no,166,unknown,admin.,no
no,260,unknown,blue-collar,no
no,185,failure,management,no
no,264,unknown,management,no
no,121,unknown,unemployed,no
yes,96,unknown,blue-collar,no
no,37,unknown,admin.,no
no,72,unknown,management,no
yes,148,unknown,admin.,no
no,255,unknown,management,no
no,262,unknown,technician,no
no,126,unknown,technician,no
no,107,unknown,admin.,no
no,141,unknown,blue-collar,no
no,55,failure,admin.,no
no,259,unknown,blue-collar,no
yes,77,failure,admin.,no
no,153,unknown,admin.,no
no,342,unknown,technician,no
no,237,failure,blue-collar,no
no,261,unknown,management,no
yes,79,failure,housemaid,no
no,152,unknown,services,no
no,71,unknown,admin.,no
no,100,unknown,technician,no
no,52,unknown,management,no
no,141,unknown,blue-collar,no
no,76,failure,admin.,no
yes,599,other,blue-collar,no
no,314,unknown,entrepreneur,no
no,87,unknown,blue-collar,no
yes,42,unknown,blue-collar,no
yes,502,unknown,management,no
no,143,unknown,technician,no
yes,222,unknown,services,no
yes,136,failure,blue-collar,no
no,89,unknown,student,no
no,687,unknown,technician,no
no,383,failure,management,no
yes,13,unknown,entrepreneur,no
no,94,unknown,blue-collar,no
no,204,unknown,management,no
yes,175,unknown,admin.,no
no,106,unknown,technician,no
no,166,unknown,self-employed,no
no,245,failure,entrepreneur,no
no,35,unknown,blue-collar,no
yes,267,unknown,technician,no
no,220,other,technician,no
no,249,unknown,blue-collar,no
no,131,unknown,technician,no
yes,122,unknown,management,no
no,139,unknown,blue-collar,no
no,1812,unknown,services,no
no,396,failure,blue-collar,no
no,225,unknown,blue-collar,no
no,173,other,blue-collar,no
no,221,failure,blue-collar,no
no,267,unknown,student,no
no,86,unknown,blue-collar,no
no,58,failure,technician,no
no,696,failure,admin.,no
no,101,unknown,management,no
no,353,unknown,admin.,no
no,277,unknown,admin.,no
no,650,unknown,self-employed,no
no,604,unknown,services,no
yes,59,unknown,admin.,no
no,49,unknown,technician,no
no,199,unknown,services,no
no,93,unknown,technician,no
no,48,failure,admin.,no
no,94,failure,retired,no
no,165,other,admin.,no
no,345,unknown,blue-collar,no
no,247,unknown,housemaid,no
no,112,unknown,blue-collar,no
no,88,unknown,management,no
yes,92,unknown,management,no
no,32,success,technician,no
no,118,unknown,management,no
no,202,unknown,management,no
no,152,unknown,blue-collar,no
no,1057,success,technician,no
no,91,unknown,housemaid,no
no,151,unknown,services,no
no,68,unknown,admin.,no
no,296,unknown,technician,no
yes,39,unknown,housemaid,no
yes,454,unknown,technician,no
yes,479,unknown,blue-collar,no
no,157,other,retired,no
no,99,success,management,no
yes,63,unknown,blue-collar,no
no,164,failure,unemployed,no
no,53,unknown,management,no
no,189,unknown,services,no
no,253,unknown,management,no
no,144,unknown,housemaid,no
yes,63,unknown,technician,no
no,132,unknown,blue-collar,no
no,229,unknown,unemployed,no
no,182,unknown,management,no
no,199,unknown,retired,no
no,188,unknown,technician,no
no,101,unknown,management,no
no,191,failure,management,no
no,471,unknown,student,no
no,968,unknown,blue-collar,no
yes,232,unknown,blue-collar,no
no,502,failure,blue-collar,no
no,239,unknown,technician,no
no,370,unknown,blue-collar,no
no,73,unknown,entrepreneur,no
no,133,unknown,services,no
yes,203,unknown,retired,no
no,164,unknown,technician,no
no,235,unknown,admin.,no
no,17,unknown,technician,no
yes,85,unknown,services,no
no,300,unknown,blue-collar,no
no,318,failure,retired,no
no,150,unknown,admin.,no
no,860,unknown,blue-collar,no
no,60,unknown,unemployed,no
no,188,unknown,blue-collar,no
no,154,unknown,management,no
yes,151,unknown,technician,no
no,157,unknown,admin.,no
no,255,unknown,management,no
no,116,unknown,self-employed,no
no,90,unknown,management,no
yes,113,unknown,technician,no
no,130,unknown,management,no
no,318,unknown,entrepreneur,no
no,116,failure,unemployed,no
no,152,success,student,no
no,42,unknown,services,no
no,736,unknown,unemployed,no
no,562,success,blue-collar,no
no,901,unknown,retired,no
no,157,unknown,blue-collar,no
no,133,unknown,unemployed,no
no,77,unknown,management,no
yes,93,unknown,admin.,no
no,134,unknown,management,no
no,73,failure,admin.,no
no,210,unknown,technician,no
no,219,unknown,unemployed,no
no,123,unknown,management,no
no,259,unknown,technician,no
no,231,unknown,retired,no
yes,87,unknown,blue-collar,no
no,134,unknown,retired,no
no,377,unknown,blue-collar,no
no,181,unknown,blue-collar,no
no,184,unknown,blue-collar,no
no,301,unknown,services,no
no,437,unknown,management,no
no,280,success,student,no
no,119,unknown,unemployed,no
yes,620,other,services,no
no,239,success,technician,no
no,306,unknown,housemaid,no
yes,98,unknown,self-employed,no
no,78,failure,blue-collar,no
no,397,unknown,admin.,no
no,126,unknown,services,no
no,172,unknown,blue-collar,no
no,132,unknown,services,no
yes,567,failure,admin.,no
no,103,unknown,entrepreneur,no
no,270,unknown,blue-collar,no
no,673,unknown,housemaid,no
no,124,unknown,management,no
no,69,unknown,blue-collar,no
no,35,unknown,technician,no
no,159,unknown,blue-collar,no
no,730,unknown,admin.,no
no,193,unknown,management,no
no,394,unknown,unemployed,no
no,1139,success,admin.,no
no,437,unknown,entrepreneur,no
no,586,unknown,technician,no
yes,226,unknown,admin.,no
no,204,unknown,management,no
no,148,unknown,management,no
no,27,unknown,admin.,no
yes,124,unknown,admin.,no
no,56,unknown,management,no
yes,330,unknown,management,no
no,201,unknown,entrepreneur,no
no,356,unknown,management,no
no,255,unknown,management,no
no,83,unknown,blue-collar,no
yes,177,unknown,blue-collar,no
no,248,unknown,management,no
no,132,unknown,management,no
no,87,unknown,management,no
no,93,unknown,management,no
no,123,unknown,services,no
no,271,other,management,no
no,143,unknown,services,no
no,13,unknown,retired,no
no,132,other,housemaid,no
no,149,failure,blue-collar,no
yes,460,unknown,management,no
no,75,other,management,no
no,316,unknown,blue-collar,no
no,133,unknown,blue-collar,no
no,104,unknown,retired,no
no,136,unknown,admin.,no
no,16,other,services,no
no,105,failure,student,no
no,217,unknown,technician,no
no,277,success,management,no
no,167,unknown,housemaid,no
no,250,failure,retired,no
no,108,unknown,entrepreneur,no
no,201,unknown,blue-collar,no
yes,69,unknown,entrepreneur,no
no,383,unknown,management,no
no,156,unknown,blue-collar,no
no,139,unknown,housemaid,no
no,197,unknown,blue-collar,no
yes,115,failure,admin.,no
no,11,unknown,admin.,no
no,263,unknown,blue-collar,no
no,240,unknown,management,no
no,233,unknown,technician,no
no,74,unknown,technician,no
yes,595,unknown,services,no
no,108,unknown,retired,no
no,219,failure,technician,no
no,108,unknown,management,no
no,645,unknown,blue-collar,no
yes,303,unknown,management,no
yes,198,unknown,blue-collar,no
no,188,unknown,blue-collar,no
no,147,failure,technician,no
no,234,unknown,management,no
yes,314,unknown,blue-collar,no
no,177,unknown,services,no
yes,174,failure,unemployed,no
yes,374,unknown,services,no
no,281,unknown,technician,no
no,283,unknown,entrepreneur,no
yes,73,unknown,services,no
no,147,failure,admin.,no
no,320,unknown,student,no
no,164,unknown,management,no
no,51,unknown,management,no
no,42,unknown,blue-collar,no
no,318,unknown,entrepreneur,no
no,479,unknown,services,no
yes,110,unknown,technician,no
no,98,unknown,blue-collar,no
yes,96,other,services,no
no,346,unknown,blue-collar,no
yes,340,unknown,blue-collar,no
no,174,unknown,blue-collar,no
